region,caseNumber,caseNumberFull,consulate,status,submitDate,statusDate,Issued,AP,Ready,Refused,InTransit,Transfer,NVC
EU,1819,2022EU1819,AKD,Ready,23-Oct-2020,10-Jan-2022,0,0,6,0,0,0,0
EU,1841,2022EU1841,CHS,Ready,06-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,1845,2022EU1845,TIA,Ready,09-Nov-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,1862,2022EU1862,TIA,Ready,21-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,1883,2022EU1883,THT,Ready,09-Nov-2020,29-Dec-2021,0,0,4,0,0,0,0
EU,1887,2022EU1887,FRN,Ready,07-Nov-2020,30-Dec-2021,0,0,2,0,0,0,0
EU,1888,2022EU1888,TBL,Ready,04-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,1893,2022EU1893,BLG,Ready,10-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,1898,2022EU1898,TIA,Administrative Processing,04-Nov-2020,12-Jan-2022,0,1,0,0,0,0,0
EU,1911,2022EU1911,BKK,Ready,27-Oct-2020,13-Dec-2021,0,0,2,0,0,0,0
EU,1931,2022EU1931,MDD,Ready,11-Oct-2020,21-Dec-2021,0,0,4,0,0,0,0
EU,1940,2022EU1940,WRW,Ready,08-Nov-2020,13-Jan-2022,0,0,4,0,0,0,0
EU,1947,2022EU1947,BCH,Ready,19-Oct-2020,13-Jan-2022,0,0,2,0,0,0,0
EU,1961,2022EU1961,TIA,Ready,21-Oct-2020,06-Jan-2022,0,0,3,0,0,0,0
EU,1967,2022EU1967,ATA,Ready,03-Nov-2020,10-Dec-2021,0,0,1,0,0,0,0
EU,1973,2022EU1973,CHS,Ready,03-Nov-2020,11-Jan-2022,0,0,3,0,0,0,0
EU,1987,2022EU1987,JRS,Issued,01-Nov-2020,13-Jan-2022,2,0,0,0,0,0,0
EU,1994,2022EU1994,CHS,Ready,16-Oct-2020,13-Jan-2022,0,0,2,0,0,0,0
EU,1996,2022EU1996,JAK,Ready,08-Oct-2020,03-Jan-2022,0,0,1,0,0,0,0
EU,1998,2022EU1998,TIA,Ready,30-Oct-2020,06-Jan-2022,0,0,4,0,0,0,0
EU,2030,2022EU2030,TIA,Ready,11-Oct-2020,10-Jan-2022,0,0,3,0,0,0,0
EU,2034,2022EU2034,TBL,Ready,02-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,2048,2022EU2048,MDD,Ready,07-Nov-2020,11-Jan-2022,0,0,2,0,0,0,0
EU,2052,2022EU2052,TBL,Ready,10-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,2056,2022EU2056,TIA,Ready,15-Oct-2020,10-Jan-2022,0,0,3,0,0,0,0
EU,2064,2022EU2064,SKO,Ready,09-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,2065,2022EU2065,TBL,Ready,01-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,2090,2022EU2090,WRW,Ready,08-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,2098,2022EU2098,WRW,Ready,07-Nov-2020,13-Jan-2022,0,0,2,0,0,0,0
EU,2104,2022EU2104,STK,Ready,07-Nov-2020,12-Jan-2022,0,0,1,0,0,0,0
EU,2117,2022EU2117,KEV,Ready,21-Oct-2020,12-Jan-2022,0,0,3,0,0,0,0
EU,2122,2022EU2122,BEN,Issued,03-Nov-2020,12-Jan-2022,1,0,0,0,0,0,0
EU,2130,2022EU2130,RDJ,Ready,07-Nov-2020,11-Jan-2022,0,0,2,0,0,0,0
EU,2132,2022EU2132,TBL,Ready,30-Oct-2020,11-Jan-2022,0,0,2,0,0,0,0
EU,2143,2022EU2143,KEV,Issued,07-Nov-2020,29-Dec-2021,1,0,0,0,0,0,0
EU,2145,2022EU2145,TBL,Ready,20-Oct-2020,07-Dec-2021,0,0,1,0,0,0,0
EU,2151,2022EU2151,BRS,Ready,17-Oct-2020,29-Dec-2021,0,0,3,0,0,0,0
EU,2158,2022EU2158,ATA,Ready,31-Oct-2020,10-Dec-2021,0,0,1,0,0,0,0
EU,2162,2022EU2162,VNN,Ready,09-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,2163,2022EU2163,WRW,Ready,01-Nov-2020,30-Dec-2021,0,0,3,0,0,0,0
EU,2165,2022EU2165,CHS,Ready,30-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,2174,2022EU2174,ATH,Refused,10-Oct-2020,07-Jan-2022,0,0,0,4,0,0,0
EU,2186,2022EU2186,KEV,Refused,12-Oct-2020,13-Jan-2022,0,0,0,1,0,0,0
EU,2188,2022EU2188,CHS,Ready,03-Nov-2020,13-Jan-2022,0,0,2,0,0,0,0
EU,2203,2022EU2203,KEV,Ready,27-Oct-2020,04-Jan-2022,0,0,2,0,0,0,0
EU,2210,2022EU2210,CHS,Ready,09-Nov-2020,13-Jan-2022,0,0,2,0,0,0,0
EU,2214,2022EU2214,WRW,Issued,18-Oct-2020,04-Jan-2022,3,0,0,0,0,0,0
EU,2232,2022EU2232,BRS,Ready,16-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,2234,2022EU2234,TBL,Ready,04-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,2245,2022EU2245,WRW,Ready,21-Oct-2020,30-Dec-2021,0,0,1,0,0,0,0
EU,2250,2022EU2250,ATA,Ready,05-Nov-2020,10-Dec-2021,0,0,4,0,0,0,0
EU,2262,2022EU2262,WRW,Ready,05-Nov-2020,30-Dec-2021,0,0,3,0,0,0,0
EU,2264,2022EU2264,PRG,Ready,04-Nov-2020,12-Jan-2022,0,0,1,0,0,0,0
EU,2276,2022EU2276,TIA,Ready,25-Oct-2020,06-Jan-2022,0,0,4,0,0,0,0
EU,2281,2022EU2281,WRW,Ready,25-Oct-2020,30-Dec-2021,0,0,1,0,0,0,0
EU,2286,2022EU2286,CHS,Ready,28-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,2287,2022EU2287,NPL,Issued,27-Oct-2020,05-Jan-2022,1,0,0,0,0,0,0
EU,2296,2022EU2296,THT,Ready,19-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,2297,2022EU2297,KEV,Issued,30-Oct-2020,12-Jan-2022,2,0,0,0,0,0,0
EU,2300,2022EU2300,THT,Ready,23-Oct-2020,29-Dec-2021,0,0,4,0,0,0,0
EU,2307,2022EU2307,TIA,Issued,07-Nov-2020,13-Dec-2021,2,0,0,0,0,0,0
EU,2308,2022EU2308,TIA,Ready,04-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,2312,2022EU2312,BRS,Ready,09-Oct-2020,13-Jan-2022,0,0,5,0,0,0,0
EU,2323,2022EU2323,PRS,Issued,23-Oct-2020,13-Jan-2022,1,0,0,0,0,0,0
EU,2333,2022EU2333,CHS,Issued,11-Oct-2020,16-Nov-2021,2,0,0,0,0,0,0
EU,2334,2022EU2334,BKK,Ready,03-Nov-2020,05-Jan-2022,0,0,5,0,0,0,0
EU,2344,2022EU2344,WRW,Ready,04-Nov-2020,30-Dec-2021,0,0,4,0,0,0,0
EU,2347,2022EU2347,TBL,Ready,30-Oct-2020,07-Dec-2021,0,0,1,0,0,0,0
EU,2368,2022EU2368,TBL,Ready,07-Nov-2020,11-Jan-2022,0,0,4,0,0,0,0
EU,2372,2022EU2372,TIA,Ready,10-Nov-2020,06-Jan-2022,0,0,2,0,0,0,0
EU,2381,2022EU2381,AKD,Ready,27-Oct-2020,03-Jan-2022,0,0,3,0,0,0,0
EU,2382,2022EU2382,TIA,Ready,16-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,2386,2022EU2386,TIA,Administrative Processing,09-Oct-2020,12-Jan-2022,0,1,0,0,0,0,0
EU,2393,2022EU2393,WRW,Ready,09-Nov-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,2399,2022EU2399,TBL,Ready,10-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,2408,2022EU2408,BCH,Ready,20-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,2411,2022EU2411,ATA,Ready,04-Nov-2020,28-Dec-2021,0,0,4,0,0,0,0
EU,2414,2022EU2414,LND,Refused,09-Oct-2020,07-Jan-2022,0,0,0,2,0,0,0
EU,2415,2022EU2415,PRI,Ready,04-Nov-2020,11-Jan-2022,0,0,2,0,0,0,0
EU,2420,2022EU2420,TBL,Ready,21-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,2427,2022EU2427,PRI,Issued,09-Oct-2020,12-Jan-2022,2,0,0,0,0,0,0
EU,2429,2022EU2429,BDP,Ready,09-Nov-2020,06-Jan-2022,0,0,2,0,0,0,0
EU,2433,2022EU2433,ATA,Ready,04-Nov-2020,10-Dec-2021,0,0,1,0,0,0,0
EU,2438,2022EU2438,PRS,Ready,08-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,2439,2022EU2439,JAK,Refused,09-Oct-2020,11-Jan-2022,0,0,3,1,0,0,0
EU,2458,2022EU2458,TIA,Ready,06-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,2461,2022EU2461,WRW,Issued,06-Nov-2020,11-Jan-2022,2,0,0,0,0,0,0
EU,2509,2022EU2509,PRI,Issued,12-Oct-2020,13-Dec-2021,1,0,0,0,0,0,0
EU,2515,2022EU2515,AKD,Ready,07-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,2520,2022EU2520,DBL,Refused,19-Oct-2020,13-Jan-2022,0,0,0,1,0,0,0
EU,2521,2022EU2521,BLG,Ready,03-Nov-2020,12-Jan-2022,0,0,2,0,0,0,0
EU,2530,2022EU2530,KEV,Issued,03-Nov-2020,11-Jan-2022,1,0,0,0,0,0,0
EU,2535,2022EU2535,TBL,Ready,06-Nov-2020,11-Jan-2022,0,0,5,0,0,0,0
EU,2546,2022EU2546,SKO,Ready,13-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,2555,2022EU2555,TIA,Ready,26-Oct-2020,06-Jan-2022,0,0,2,0,0,0,0
EU,2569,2022EU2569,PRS,Ready,09-Nov-2020,12-Jan-2022,0,0,1,0,0,0,0
EU,2577,2022EU2577,WRW,Issued,18-Oct-2020,04-Jan-2022,2,0,0,0,0,0,0
EU,2580,2022EU2580,TIA,Ready,19-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,2582,2022EU2582,KEV,Issued,25-Oct-2020,12-Jan-2022,3,0,0,0,0,0,0
EU,2586,2022EU2586,NPL,Ready,05-Nov-2020,07-Jan-2022,0,0,2,0,0,0,0
EU,2597,2022EU2597,CHS,Ready,17-Oct-2020,12-Jan-2022,0,0,1,0,0,0,0
EU,2598,2022EU2598,SKO,Ready,07-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,2608,2022EU2608,SKO,Ready,01-Nov-2020,06-Jan-2022,0,0,4,0,0,0,0
EU,2612,2022EU2612,KEV,Ready,21-Oct-2020,04-Jan-2022,0,0,1,0,0,0,0
EU,2640,2022EU2640,TBL,Ready,17-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,2642,2022EU2642,FRN,Ready,04-Nov-2020,30-Dec-2021,0,0,2,0,0,0,0
EU,2648,2022EU2648,CHS,Ready,03-Nov-2020,13-Jan-2022,0,0,2,0,0,0,0
EU,2649,2022EU2649,GUZ,Ready,08-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,2656,2022EU2656,THT,Ready,05-Nov-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,2663,2022EU2663,WRW,Ready,02-Nov-2020,30-Dec-2021,0,0,1,0,0,0,0
EU,2666,2022EU2666,TIA,Administrative Processing,07-Oct-2020,12-Jan-2022,0,1,0,0,0,0,0
EU,2676,2022EU2676,VIL,Ready,09-Oct-2020,13-Jan-2022,0,0,4,0,0,0,0
EU,2679,2022EU2679,PRI,Issued,09-Nov-2020,12-Jan-2022,2,0,0,0,0,0,0
EU,2689,2022EU2689,WRW,Ready,14-Oct-2020,30-Dec-2021,0,0,3,0,0,0,0
EU,2692,2022EU2692,GUZ,Ready,07-Nov-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,2700,2022EU2700,WRW,Ready,10-Oct-2020,30-Dec-2021,0,0,1,0,0,0,0
EU,2704,2022EU2704,VIL,Refused,08-Nov-2020,11-Jan-2022,0,0,0,1,0,0,0
EU,2709,2022EU2709,TIA,Issued,27-Oct-2020,13-Dec-2021,1,0,0,0,0,0,0
EU,2713,2022EU2713,PRI,Refused,09-Nov-2020,11-Jan-2022,0,0,0,2,0,0,0
EU,2724,2022EU2724,WRW,Ready,04-Nov-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,2733,2022EU2733,TIA,Ready,17-Oct-2020,06-Jan-2022,0,0,4,0,0,0,0
EU,2736,2022EU2736,TBL,Ready,06-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,2760,2022EU2760,KEV,Ready,04-Nov-2020,04-Jan-2022,0,0,2,0,0,0,0
EU,2763,2022EU2763,KEV,Ready,13-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,2765,2022EU2765,TIA,Ready,09-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,2778,2022EU2778,NPL,Refused,24-Oct-2020,04-Jan-2022,0,0,0,1,0,0,0
EU,2782,2022EU2782,WRW,Issued,03-Nov-2020,06-Dec-2021,1,0,0,1,0,0,0
EU,2790,2022EU2790,TBL,Ready,09-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,2806,2022EU2806,TIA,Ready,08-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,2812,2022EU2812,WRW,Ready,08-Nov-2020,12-Jan-2022,0,0,1,0,0,0,0
EU,2853,2022EU2853,THT,Ready,09-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,2859,2022EU2859,WRW,Ready,30-Oct-2020,11-Jan-2022,0,0,4,0,0,0,0
EU,2906,2022EU2906,BCH,Ready,08-Oct-2020,04-Jan-2022,0,0,2,0,0,0,0
EU,2913,2022EU2913,NPL,Refused,08-Nov-2020,12-Jan-2022,0,0,0,4,0,0,0
EU,2923,2022EU2923,TIA,Ready,09-Nov-2020,06-Jan-2022,0,0,3,0,0,0,0
EU,2929,2022EU2929,BKK,Ready,24-Oct-2020,05-Jan-2022,0,0,1,0,0,0,0
EU,2950,2022EU2950,TIA,Ready,19-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,2960,2022EU2960,THT,Ready,23-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,2962,2022EU2962,TBL,Ready,08-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,2968,2022EU2968,ATA,Ready,15-Oct-2020,10-Dec-2021,0,0,1,0,0,0,0
EU,2988,2022EU2988,WRW,Ready,24-Oct-2020,30-Dec-2021,0,0,1,0,0,0,0
EU,2995,2022EU2995,MDD,Issued,31-Oct-2020,22-Dec-2021,1,0,0,0,0,0,0
EU,3002,2022EU3002,BKK,Ready,09-Nov-2020,13-Dec-2021,0,0,1,0,0,0,0
EU,3004,2022EU3004,LND,Ready,03-Nov-2020,06-Jan-2022,0,0,4,0,0,0,0
EU,3016,2022EU3016,KEV,Issued,08-Nov-2020,13-Jan-2022,2,0,0,0,0,0,0
EU,3026,2022EU3026,TIA,Ready,29-Oct-2020,06-Jan-2022,0,0,3,0,0,0,0
EU,3035,2022EU3035,ATA,Ready,18-Oct-2020,10-Dec-2021,0,0,1,0,0,0,0
EU,3036,2022EU3036,TIA,Ready,29-Oct-2020,12-Jan-2022,0,0,1,0,0,0,0
EU,3062,2022EU3062,PRI,Issued,10-Nov-2020,12-Jan-2022,1,0,0,0,0,0,0
EU,3067,2022EU3067,ANK,Issued,19-Oct-2020,05-Jan-2022,2,0,0,0,0,0,0
EU,3078,2022EU3078,NPL,Ready,23-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,3090,2022EU3090,BCH,Ready,09-Nov-2020,12-Jan-2022,0,0,3,0,0,0,0
EU,3093,2022EU3093,ATA,Ready,09-Nov-2020,10-Dec-2021,0,0,1,0,0,0,0
EU,3103,2022EU3103,ATA,Ready,03-Nov-2020,10-Dec-2021,0,0,2,0,0,0,0
EU,3107,2022EU3107,FRN,Issued,19-Oct-2020,07-Jan-2022,1,0,0,0,0,0,0
EU,3110,2022EU3110,BCH,Ready,05-Nov-2020,13-Jan-2022,0,0,4,0,0,0,0
EU,3113,2022EU3113,KEV,Issued,03-Nov-2020,13-Jan-2022,2,0,0,0,0,0,0
EU,3130,2022EU3130,LND,Ready,10-Oct-2020,04-Jan-2022,0,0,4,0,0,0,0
EU,3144,2022EU3144,KEV,Ready,21-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,3145,2022EU3145,THT,Ready,24-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,3146,2022EU3146,TIA,Ready,14-Oct-2020,06-Jan-2022,0,0,5,0,0,0,0
EU,3157,2022EU3157,WRW,Ready,10-Nov-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,3164,2022EU3164,TBL,Issued,11-Oct-2020,15-Dec-2021,1,0,0,0,0,0,0
EU,3166,2022EU3166,THT,Ready,03-Nov-2020,29-Dec-2021,0,0,2,0,0,0,0
EU,3171,2022EU3171,TBL,Ready,07-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,3189,2022EU3189,AKD,Ready,03-Nov-2020,23-Dec-2021,0,0,1,0,0,0,0
EU,3201,2022EU3201,TIA,Ready,22-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,3205,2022EU3205,WRW,Ready,31-Oct-2020,30-Dec-2021,0,0,3,0,0,0,0
EU,3211,2022EU3211,WRW,Ready,08-Oct-2020,30-Dec-2021,0,0,3,0,0,0,0
EU,3212,2022EU3212,PRS,Issued,27-Oct-2020,13-Jan-2022,1,0,0,0,0,0,0
EU,3219,2022EU3219,TIA,Ready,08-Nov-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,3228,2022EU3228,NPL,Refused,07-Nov-2020,12-Jan-2022,0,0,0,2,0,0,0
EU,3239,2022EU3239,NPL,Ready,19-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,3247,2022EU3247,THT,Ready,11-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,3253,2022EU3253,WRW,Issued,08-Nov-2020,07-Dec-2021,1,0,0,0,0,0,0
EU,3283,2022EU3283,KEV,Ready,04-Nov-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,3285,2022EU3285,KEV,Issued,02-Nov-2020,07-Dec-2021,2,0,0,0,0,0,0
EU,3300,2022EU3300,THT,Ready,09-Nov-2020,29-Dec-2021,0,0,4,0,0,0,0
EU,3305,2022EU3305,TIA,Ready,06-Nov-2020,06-Jan-2022,0,0,2,0,0,0,0
EU,3309,2022EU3309,WRW,Ready,26-Oct-2020,13-Jan-2022,0,0,3,0,0,0,0
EU,3310,2022EU3310,LJU,Ready,11-Oct-2020,04-Jan-2022,0,0,3,0,0,0,0
EU,3320,2022EU3320,TBL,Ready,31-Oct-2020,07-Dec-2021,0,0,1,0,0,0,0
EU,3328,2022EU3328,BRS,Ready,07-Nov-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,3329,2022EU3329,LND,Ready,30-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,3335,2022EU3335,KEV,Issued,24-Oct-2020,12-Jan-2022,1,0,0,0,0,0,0
EU,3336,2022EU3336,VIL,Ready,10-Nov-2020,29-Dec-2021,0,0,2,0,0,0,0
EU,3341,2022EU3341,SOF,Ready,09-Oct-2020,10-Dec-2021,0,0,2,0,0,0,0
EU,3345,2022EU3345,WRW,Ready,12-Oct-2020,30-Dec-2021,0,0,4,0,0,0,0
EU,3351,2022EU3351,WRW,Refused,09-Nov-2020,12-Jan-2022,0,0,0,1,0,0,0
EU,3362,2022EU3362,NPL,Issued,19-Oct-2020,05-Jan-2022,1,0,0,0,0,0,0
EU,3368,2022EU3368,TBL,Ready,06-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,3370,2022EU3370,AKD,Ready,06-Nov-2020,15-Dec-2021,0,0,3,0,0,0,0
EU,3375,2022EU3375,TIA,Administrative Processing,08-Nov-2020,13-Jan-2022,0,2,0,0,0,0,0
EU,3382,2022EU3382,ANK,Ready,28-Oct-2020,12-Jan-2022,0,0,1,0,0,0,0
EU,3383,2022EU3383,ATA,Ready,01-Nov-2020,28-Dec-2021,0,0,3,0,0,0,0
EU,3388,2022EU3388,WRW,Refused,31-Oct-2020,13-Jan-2022,0,0,0,2,0,0,0
EU,3395,2022EU3395,PRI,Issued,03-Nov-2020,13-Jan-2022,4,0,0,0,0,0,0
EU,3401,2022EU3401,JRS,Refused,28-Oct-2020,12-Jan-2022,0,0,0,2,0,0,0
EU,3410,2022EU3410,KEV,Ready,03-Nov-2020,12-Jan-2022,0,0,1,0,0,0,0
EU,3421,2022EU3421,TIA,Ready,05-Nov-2020,06-Jan-2022,0,0,3,0,0,0,0
EU,3447,2022EU3447,JAK,Ready,13-Oct-2020,03-Jan-2022,0,0,3,0,0,0,0
EU,3451,2022EU3451,TBL,Issued,28-Oct-2020,09-Dec-2021,1,0,0,0,0,0,0
EU,3459,2022EU3459,RDJ,Ready,07-Nov-2020,07-Jan-2022,0,0,5,0,0,0,0
EU,3467,2022EU3467,KEV,Ready,27-Oct-2020,12-Jan-2022,0,0,3,0,0,0,0
EU,3475,2022EU3475,CHS,Refused,31-Oct-2020,27-Dec-2021,0,0,0,3,0,0,0
EU,3477,2022EU3477,TBL,Ready,09-Nov-2020,11-Jan-2022,0,0,3,0,0,0,0
EU,3478,2022EU3478,BKK,Ready,04-Nov-2020,13-Dec-2021,0,0,2,0,0,0,0
EU,3482,2022EU3482,WRW,Issued,19-Oct-2020,10-Jan-2022,1,0,0,0,0,0,0
EU,3483,2022EU3483,WRW,Refused,03-Nov-2020,20-Dec-2021,0,0,0,2,0,0,0
EU,3494,2022EU3494,NPL,Ready,16-Oct-2020,13-Dec-2021,0,0,1,0,0,0,0
EU,3498,2022EU3498,TIA,Ready,10-Oct-2020,06-Jan-2022,0,0,2,0,0,0,0
EU,3503,2022EU3503,KEV,Refused,12-Oct-2020,11-Jan-2022,0,0,0,3,0,0,0
EU,3515,2022EU3515,BKK,Ready,08-Nov-2020,12-Jan-2022,0,0,1,0,0,0,0
EU,3517,2022EU3517,THT,Ready,30-Oct-2020,29-Dec-2021,0,0,5,0,0,0,0
EU,3532,2022EU3532,KEV,Refused,20-Oct-2020,12-Jan-2022,0,0,0,3,0,0,0
EU,3545,2022EU3545,ATA,Ready,26-Oct-2020,28-Dec-2021,0,0,4,0,0,0,0
EU,3551,2022EU3551,KEV,Ready,15-Oct-2020,13-Jan-2022,0,0,3,0,0,0,0
EU,3553,2022EU3553,TBL,Ready,12-Oct-2020,11-Jan-2022,0,0,4,0,0,0,0
EU,3563,2022EU3563,THT,Ready,04-Nov-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,3580,2022EU3580,PRG,Ready,01-Nov-2020,04-Jan-2022,0,0,1,0,0,0,0
EU,3589,2022EU3589,BDP,Ready,31-Oct-2020,13-Jan-2022,0,0,2,0,0,0,0
EU,3594,2022EU3594,TIA,Ready,14-Oct-2020,07-Jan-2022,0,0,2,0,0,0,0
EU,3632,2022EU3632,ATA,Ready,08-Nov-2020,28-Dec-2021,0,0,5,0,0,0,0
EU,3633,2022EU3633,TBL,Ready,05-Nov-2020,07-Dec-2021,0,0,2,0,0,0,0
EU,3643,2022EU3643,NPL,Ready,09-Nov-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,3646,2022EU3646,TBL,Ready,22-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,3649,2022EU3649,WRW,Issued,27-Oct-2020,07-Jan-2022,2,0,0,0,0,0,0
EU,3650,2022EU3650,DBL,Ready,04-Nov-2020,10-Jan-2022,0,0,2,0,0,0,0
EU,3658,2022EU3658,TBL,Ready,08-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,3661,2022EU3661,ATA,Ready,04-Nov-2020,28-Dec-2021,0,0,3,0,0,0,0
EU,3668,2022EU3668,THT,Ready,03-Nov-2020,29-Dec-2021,0,0,5,0,0,0,0
EU,3682,2022EU3682,VNN,Ready,10-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,3683,2022EU3683,WRW,Issued,17-Oct-2020,07-Jan-2022,2,0,0,0,0,0,0
EU,3716,2022EU3716,KEV,Refused,27-Oct-2020,13-Jan-2022,0,0,2,1,0,0,0
EU,3733,2022EU3733,TIA,Administrative Processing,30-Oct-2020,13-Jan-2022,0,4,0,0,0,0,0
EU,3742,2022EU3742,TIA,Ready,25-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,3744,2022EU3744,TIA,Ready,02-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,3752,2022EU3752,WRW,Issued,09-Nov-2020,11-Jan-2022,1,0,0,0,0,0,0
EU,3753,2022EU3753,PRI,Issued,01-Nov-2020,12-Jan-2022,1,0,0,0,0,0,0
EU,3761,2022EU3761,THT,Ready,13-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,3767,2022EU3767,KEV,Ready,19-Oct-2020,16-Dec-2021,0,0,3,0,0,0,0
EU,3768,2022EU3768,TBL,Ready,05-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,3773,2022EU3773,TIA,Ready,09-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,3790,2022EU3790,TIA,Ready,29-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,3796,2022EU3796,TBL,Ready,05-Nov-2020,11-Jan-2022,0,0,2,0,0,0,0
EU,3807,2022EU3807,KEV,Ready,16-Oct-2020,16-Dec-2021,0,0,3,0,0,0,0
EU,3823,2022EU3823,WRW,Ready,03-Nov-2020,05-Jan-2022,0,0,4,0,0,0,0
EU,3827,2022EU3827,ANK,Issued,02-Nov-2020,15-Dec-2021,1,0,0,0,0,0,0
EU,3835,2022EU3835,KEV,Ready,14-Oct-2020,16-Dec-2021,0,0,1,0,0,0,0
EU,3838,2022EU3838,TIA,Ready,09-Nov-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,3839,2022EU3839,WRW,Ready,24-Oct-2020,05-Jan-2022,0,0,3,0,0,0,0
EU,3843,2022EU3843,WRW,Refused,29-Oct-2020,22-Dec-2021,0,0,3,4,0,0,0
EU,3845,2022EU3845,TBL,Ready,10-Oct-2020,11-Jan-2022,0,0,4,0,0,0,0
EU,3847,2022EU3847,TBL,Ready,08-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,3852,2022EU3852,ATA,Ready,21-Oct-2020,28-Dec-2021,0,0,3,0,0,0,0
EU,3868,2022EU3868,WRW,Ready,11-Oct-2020,29-Dec-2021,0,0,3,0,0,0,0
EU,3872,2022EU3872,FRN,Issued,14-Oct-2020,09-Dec-2021,1,0,0,0,0,0,0
EU,3882,2022EU3882,CHS,Ready,04-Nov-2020,12-Jan-2022,0,0,4,0,0,0,0
EU,3883,2022EU3883,TIA,Ready,19-Oct-2020,10-Jan-2022,0,0,1,0,0,0,0
EU,3885,2022EU3885,KEV,Ready,30-Oct-2020,04-Jan-2022,0,0,1,0,0,0,0
EU,3888,2022EU3888,ATH,Refused,05-Nov-2020,07-Jan-2022,0,0,0,1,0,0,0
EU,3898,2022EU3898,TIA,Ready,21-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
